INCOME,SAVINGS,DEBT,r_SAVINGS_INCOME,r_DEBT_INCOME,r_DEBT_SAVINGS,T_CLOTHING_12,r_CLOTHING_INCOME,r_CLOTHING_SAVINGS,r_CLOTHING_DEBT,T_EDUCATION_12,r_EDUCATION_INCOME,r_EDUCATION_SAVINGS,r_EDUCATION_DEBT,T_ENTERTAINMENT_12,r_ENTERTAINMENT_INCOME,r_ENTERTAINMENT_SAVINGS,r_ENTERTAINMENT_DEBT,T_FINES_12,r_FINES_INCOME,r_FINES_SAVINGS,r_FINES_DEBT,T_GAMBLING_12,r_GAMBLING_INCOME,r_GAMBLING_SAVINGS,r_GAMBLING_DEBT,T_GROCERIES_12,r_GROCERIES_INCOME,r_GROCERIES_SAVINGS,r_GROCERIES_DEBT,T_HEALTH_12,r_HEALTH_INCOME,r_HEALTH_SAVINGS,r_HEALTH_DEBT,T_HOUSING_12,r_HOUSING_INCOME,r_HOUSING_SAVINGS,r_HOUSING_DEBT,T_TAX_12,r_TAX_INCOME,r_TAX_SAVINGS,r_TAX_DEBT,T_TRAVEL_12,r_TRAVEL_INCOME,r_TRAVEL_SAVINGS,r_TRAVEL_DEBT,T_UTILITIES_12,r_UTILITIES_INCOME,r_UTILITIES_SAVINGS,r_UTILITIES_DEBT,T_EXPENDITURE_12,r_EXPENDITURE_INCOME,r_EXPENDITURE_SAVINGS,r_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,DEFAULT,CREDIT_SCORE
237213,927286,2609341,3.909085927,10.99999157,2.813954918,3879,0.01635239215,0.004183175417,0.001486582244,0,0,0,0,50044,0.2109665153,0.05396824712,0.01917878882,0,0,0,0,15213,0.06413223559,0.01640594164,0.005830207704,34197,0.1441615763,0.03687858978,0.01310560789,8391,0.03537327212,0.009048988122,0.003215754476,0,0,0,0,14113,0.05949505297,0.01521968411,0.005408645325,71332,0.3007086458,0.07692556558,0.02733717057,18479,0.07790045234,0.01992804809,0.007081864731,215648,0.9090901426,0.2325582399,0.08264462176,1,1,1,0,1,0,1,505
0,31094,758,2.480770259,4.600004065,0.02437769345,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,0,0,0,0,617,0.130729453,0.01984305654,0.8139841689,101,0.03754747082,0.00324821509,0.1332453826,967,0,0.03109924744,1.275725594,0,0.02503047973,0,0,5562,0.2986742888,0.1788769538,7.337730871,337,0.05240791526,0.01083810381,0.444591029,7584,0.9090930636,0.2439055766,10.00527704,0,1,0,0,1,0,0,621
249476,409853,1283018,1.642855425,5.142851417,3.13043457,17313,0.06939745707,0.04224197456,0.01349396501,0,0,0,0,39314,0.1575863009,0.09592219649,0.03064181485,0,0,0,0,22099,0.08858166717,0.05391933205,0.01722423224,42195,0.1691345059,0.102951546,0.03288730166,21217,0.08504625695,0.05176734097,0.0165367906,0,0,0,0,15593,0.0625030063,0.03804534797,0.01215337587,0,0,0,0,20466,0.08203594735,0.04993497669,0.01595145197,178197,0.7142851417,0.4347827148,0.1388889322,1,1,1,0,1,0,0,606
23663,137245,42593,5.799983096,1.799983096,0.3103428176,657,0.02776486498,0.004787059638,0.01542506985,0,0,0,0,4713,0.1991717027,0.03434004882,0.1106519851,0,0,0,0,0,0,0,0,5277,0.2230063813,0.03844948814,0.1238935975,2158,0.09119722774,0.01572370578,0.05066560233,0,0,0,0,264,0.01115665807,0.001923567343,0.006198201582,8410,0.3554071758,0.06127727786,0.1974502853,2184,0.09229598952,0.01591314802,0.05127603127,23663,1,0.1724142956,0.5555607729,0,1,0,0,1,0,0,643
316549,2479635,2822564,7.833337019,8.916673248,1.138298177,12509,0.03951678887,0.005044694078,0.004431786135,0,0,0,0,9282,0.02932247456,0.003743292864,0.003288499393,0,0,0,0,2821,0.008911732465,0.001137667439,0.0009994458939,70035,0.221245368,0.02824407625,0.02481254632,10856,0.03429484851,0.004378063707,0.003846148396,74439,0.235157906,0.03002014409,0.02637282981,7500,0.02369301435,0.003024638707,0.002657158527,58355,0.184347447,0.02353370557,0.02067446478,17994,0.05684428003,0.007256713186,0.006375054737,263791,0.8333338598,0.1063829959,0.09345793399,1,1,1,1,1,1,1,505
36201,321784,64357,8.888815226,1.77776857,0.2000006215,803,0.02218170769,0.002495462795,0.0124772752,0,0,0,0,4509,0.1245545703,0.01401250528,0.07006230868,0,0,0,0,0,0,0,0,5569,0.1538355294,0.01730664048,0.08653293348,3947,0.1090301373,0.01226599209,0.06132976988,9459,0.2612911246,0.02939549511,0.1469770188,231,0.006381039198,0.0007178728588,0.00358935314,13617,0.3761498301,0.04231720657,0.2115853753,2088,0.0576779647,0.006488824802,0.03244402318,40223,1.111101903,0.125,0.6249980577,0,1,0,0,1,0,1,620
90599,951290,90599,10.50000552,1,0.09523804518,4223,0.04661199351,0.004439235144,0.04661199351,0,0,0,0,12805,0.1413371009,0.0134606692,0.1413371009,0,0,0,0,708,0.007814655791,0.0007442525413,0.007814655791,11222,0.1238645018,0.01179661302,0.1238645018,9118,0.1006412874,0.009584879479,0.1006412874,18967,0.2093510966,0.0199381892,0.2093510966,504,0.005562975309,0.0005298068938,0.005562975309,28834,0.3182595834,0.03031042059,0.3182595834,4218,0.04655680526,0.004433979123,0.04655680526,90599,1,0.09523804518,1,1,1,0,0,1,0,0,617
208362,1312681,2229473,6.30000192,10.69999808,1.698411876,8912,0.04277171461,0.006789158981,0.003997357223,0,0,0,0,12270,0.05888789703,0.009347282394,0.005503542765,0,0,0,0,0,0,0,0,78164,0.3751355813,0.05954531223,0.03505940642,16723,0.08025935631,0.01273957649,0.007500875768,0,0,0,0,8368,0.04016087386,0.006374739941,0.003753353371,63815,0.3062698573,0.04861424824,0.02862335628,20110,0.09651471957,0.01531979209,0.009020068868,208362,1,0.1587301104,0.09345796069,0,1,0,0,1,1,1,565
255662,790228,1882602,3.090909091,7.363636364,2.382352941,15804,0.06181599143,0.01999929134,0.008394764268,7816,0.03057161408,0.009890816321,0.004151700678,35200,0.137681783,0.04454410626,0.01869752608,0,0,0,0,13424,0.05250682542,0.01698750234,0.007130556538,32350,0.1265342523,0.0409375522,0.01718366389,1867,0.007302610478,0.002362609272,0.000991712534,0,0,0,0,11876,0.0464519561,0.01502857403,0.006308290334,98441,0.385043534,0.1245729081,0.05228986265,15642,0.06118234231,0.01979428722,0.008308713153,232420,0.9090909091,0.2941176471,0.1234567901,1,1,1,0,1,0,0,557
144719,684128,1078817,4.727285291,7.454563672,1.57692274,4129,0.02853115348,0.006035420272,0.003827340504,0,0,0,0,7606,0.0525570243,0.01111780252,0.007050315299,0,0,0,0,2535,0.01751670479,0.003705446934,0.002349796119,46478,0.3211603176,0.06793757893,0.04308237634,11540,0.07974073895,0.01686818841,0.01069690225,0,0,0,0,6158,0.04255142725,0.009001239534,0.00570810434,38361,0.2650723126,0.05607284017,0.03555839406,14756,0.1019631147,0.0215690631,0.01367794538,131563,0.9090927936,0.1923075799,0.1219511743,1,1,1,0,1,1,1,570
81816,275199,855347,3.36363303,10.4545199,3.10810359,2994,0.03659430918,0.0108794,0.003500333783,10556,0.1290212183,0.03835769752,0.01234119018,2809,0.03433313777,0.01020715918,0.003284047293,786,0.009606922851,0.002856115029,0.0009189253017,822,0.01004693458,0.002986929458,0.0009610134834,21798,0.2664271047,0.07920813666,0.02548439405,3397,0.04151999609,0.01234379485,0.003971487595,23246,0.2841253545,0.08446978368,0.02717727425,2342,0.02862520778,0.008510205342,0.002738070046,0,0,0,0,5628,0.06878850103,0.02045065571,0.006579785748,74378,0.9090886868,0.2702698774,0.08695652174,1,1,1,0,1,1,0,532
311658,779145,4581373,2.5,14.70000128,5.880000513,9534,0.030591225,0.01223649,0.002081035532,35598,0.114221358,0.04568854321,0.007770159732,13300,0.04267498348,0.01706999339,0.002903059847,0,0,0,0,1993,0.006394830231,0.002557932092,0.0004350224267,73591,0.2361274217,0.09445096869,0.01606308851,7001,0.02246372626,0.008985490506,0.00152814451,78267,0.2511310475,0.100452419,0.01708374324,6574,0.02109363469,0.008437453876,0.00143494101,66848,0.214491526,0.08579661039,0.014591259,18952,0.06081024713,0.02432409885,0.004136751144,311658,1,0.4,0.06802720494,1,1,1,1,1,1,1,477
318996,1797975,3450952,5.636355942,10.818167,1.91935483,6959,0.02181532057,0.003870465385,0.002016545,29554,0.09264692974,0.01643738094,0.00856401364,10358,0.03247062659,0.005760925486,0.003001490603,0,0,0,0,0,0,0,0,67798,0.2125355804,0.03770797703,0.019646173,24734,0.07753702241,0.01375658727,0.007167297604,64936,0.203563681,0.03611618627,0.01881683663,5999,0.01880587844,0.003336531376,0.001738360893,63959,0.2005009467,0.03557279717,0.01853372635,15699,0.04921378324,0.008731489592,0.004549179473,289996,0.9090897692,0.1612903405,0.08403362319,0,1,1,1,1,1,0,562
9089,5050,36356,0.5556166795,4,7.199207921,376,0.04136868742,0.07445544554,0.01034217186,2247,0.2472219166,0.444950495,0.06180547915,836,0.09197931566,0.1655445545,0.02299482891,0,0,0,0,278,0.03058642315,0.05504950495,0.007646605787,1437,0.1581032017,0.2845544554,0.03952580042,215,0.02365496754,0.04257425743,0.005913741886,828,0.09109913082,0.163960396,0.0227747827,0,0,0,0,3630,0.3993838706,0.7188118812,0.09984596765,252,0.02772582242,0.0499009901,0.006931455606,10099,1.111123336,1.99980198,0.277780834,1,1,0,0,1,0,0,559
0,59602,99336,2.480770259,4.600004065,1.666655481,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,0,0,0,0,1098,0.130729453,0.0184222006,0.01105339454,153,0.03754747082,0.002567027952,0.001540227108,1357,0,0.02276769236,0.0136607071,0,0.02503047973,0,0,13475,0.2986742888,0.2260830173,0.1356507208,473,0.05240791526,0.007935975303,0.004761617138,16556,0.9090930636,0.2777759136,0.1666666667,0,1,0,0,1,0,0,575
95443,242945,78089,2.545445973,0.8181741982,0.3214266604,4847,0.05078423771,0.01995101772,0.06207020195,0,0,0,0,3513,0.03680730907,0.01446006298,0.04498713007,0,0,0,0,0,0,0,0,28831,0.3020755844,0.1186729507,0.3692069306,7347,0.07697788209,0.03024141267,0.09408495435,0,0,0,0,2895,0.03033224019,0.01191627735,0.03707308328,32340,0.3388409836,0.133116549,0.414142837,6993,0.07326886204,0.02878429274,0.08955166541,86766,0.9090870991,0.3571425631,1.111116803,0,1,0,0,1,1,0,609
165547,707336,391292,4.272720134,2.363630872,0.5531911284,11250,0.06795653198,0.01590474682,0.02875090725,5251,0.03171908884,0.00742362894,0.01341964569,19829,0.1197786731,0.02803335331,0.05067571021,0,0,0,0,10144,0.06127564982,0.01434113349,0.02592437361,21667,0.1308812603,0.03063183551,0.05537296955,10049,0.06070179466,0.01420682674,0.02568158817,0,0,0,0,8684,0.05245640211,0.01227705079,0.02219314476,53142,0.3210085353,0.07512978273,0.1358116189,10481,0.06331132548,0.01481756902,0.02678562301,150497,0.9090892617,0.2127659274,0.3846155812,1,1,0,0,1,0,0,596
0,6300,10192,2.480770259,4.600004065,1.617777778,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,0,0,0,0,1205,0.130729453,0.1912698413,0.1182299843,127,0.03754747082,0.02015873016,0.01246075353,0,0,0,0,0,0.02503047973,0,0,0,0.2986742888,0,0,521,0.05240791526,0.0826984127,0.05111852433,1853,0.9090930636,0.2941269841,0.1818092622,0,1,0,0,1,0,0,677
5461,3823,26759,0.700054935,4.900018312,6.999476851,241,0.04413111152,0.06303949778,0.009006315632,0,0,0,0,946,0.1732283465,0.2474496469,0.03535259165,0,0,0,0,331,0.0606116096,0.08658121894,0.01236967002,1281,0.2345724226,0.3350771645,0.04787174409,130,0.02380516389,0.03400470834,0.004858178557,0,0,0,0,0,0,0,0,2255,0.4129280352,0.5898509024,0.08427071266,277,0.05072331075,0.07245618624,0.01035165739,5461,1,1.428459325,0.20408087,1,1,0,0,1,0,0,632
208803,656238,1894142,3.142857143,9.071430966,2.886364398,13139,0.06292534111,0.02002169944,0.006936649945,0,0,0,0,24401,0.1168613478,0.03718315611,0.0128823499,0,0,0,0,0,0,0,0,20517,0.09826008247,0.0312645717,0.01083181726,7202,0.03449184159,0.01097467687,0.003802249251,0,0,0,0,10621,0.0508661274,0.0161846769,0.005607288155,60447,0.2894929671,0.09211139861,0.03191260212,12818,0.06138800688,0.01953254764,0.006767180074,149145,0.7142857143,0.2272727273,0.0787401367,0,1,1,0,1,0,1,624
172700,316617,446143,1.833335263,2.583341054,1.409093637,16042,0.09288940359,0.05066689407,0.03595708103,9014,0.05219455704,0.02846972841,0.02020428428,34184,0.1979386219,0.1079664074,0.07662117303,0,0,0,0,0,0,0,0,37031,0.2144238564,0.116958344,0.08300253506,17146,0.09928199189,0.05415375675,0.03843162394,0,0,0,0,12437,0.07201505501,0.03928089774,0.02787671218,0,0,0,0,18063,0.1045917776,0.05705000047,0.04048701874,143917,0.8333352635,0.4545460288,0.3225804282,0,1,0,0,1,0,0,643
4134,591,0,0.1429608128,0,0,37,0.008950169328,0.06260575296,0.01167688305,136,0.03289791969,0.2301184433,0,1701,0.4114658926,2.878172589,0.02597560515,0,0,0,0,0,0,0,0,253,0.06119980648,0.4280879865,0.02461393035,0,0,0,0.006576653979,0,0,0,0,0,0,0,0.005178822109,3779,0.9141267537,6.394247039,0.0468732978,0,0,0,0.009842643775,5906,1.428640542,9.99323181,0.1694915218,0,0,0,0,1,0,0,678
16112,152329,5859,9.454381827,0.363642006,0.03846280091,185,0.01148212512,0.001214476561,0.03157535416,0,0,0,0,2832,0.1757696127,0.01859133848,0.483358935,0,0,0,0,184,0.01142005958,0.001207911822,0.03140467657,2424,0.1504468719,0.01591292531,0.4137224782,1725,0.1070630586,0.01132417334,0.2944188428,0,0,0,0,99,0.00614448858,0.0006499090784,0.01689708141,6289,0.3903301887,0.04128563832,1.073391364,909,0.05641757696,0.005967346992,0.1551459293,14647,0.9090739821,0.09615371991,2.499914661,1,1,0,0,1,0,0,607
403087,503859,2015436,1.25000062,5.000002481,4,32612,0.08090561095,0.06472445664,0.01618111416,9490,0.02354330455,0.01883463429,0.004708658573,36623,0.09085631638,0.07268501704,0.01817125426,0,0,0,0,0,0,0,0,39157,0.09714280044,0.07771420179,0.01942855045,11181,0.02773842868,0.02219073193,0.005547682983,50881,0.1262283328,0.1009826162,0.02524565404,15722,0.03900398673,0.0312031739,0.007800793476,121191,0.3006571782,0.2405256232,0.06013140581,19049,0.04725778802,0.03780621166,0.009451552915,335906,0.8333337468,0.6666666667,0.1666666667,0,1,1,0,1,0,0,614
185860,1412536,1040816,7.6,5.6,0.7368421053,7797,0.04195093081,0.005519859317,0.007491237644,0,0,0,0,5944,0.03198106101,0.004208034344,0.005710903752,0,0,0,0,1705,0.009173571505,0.001207048882,0.001638137769,51332,0.2761863768,0.03634031274,0.04931899586,12577,0.06766921339,0.008903843867,0.0120837881,48122,0.2589153126,0.03406780429,0.04623487725,4848,0.02608414936,0.003432124916,0.004657883814,41869,0.2252717099,0.02964101446,0.04022709105,11666,0.06276767459,0.008258904552,0.01120851332,185860,1,0.1315789474,0.1785714286,1,1,0,0,1,1,1,551
17013,17013,234397,1,13.77752307,13.77752307,1223,0.07188620467,0.07188620467,0.005217643571,0,0,0,0,4162,0.2446364545,0.2446364545,0.01775619995,0,0,0,0,1504,0.08840298595,0.08840298595,0.006416464375,5264,0.3094104508,0.3094104508,0.02245762531,1358,0.07982131311,0.07982131311,0.005793589508,4113,0.241756304,0.241756304,0.01754715291,0,0,0,0,0,0,0,0,1279,0.07517780521,0.07517780521,0.005456554478,18903,1.111091518,1.111091518,0.0806452301,1,1,0,0,1,0,0,464
114715,57358,504746,0.5000043586,4.4,8.799923289,12951,0.11289718,0.2257923916,0.02565844999,0,0,0,0,26085,0.2273896177,0.4547752711,0.05167945858,0,0,0,0,0,0,0,0,7558,0.0658850194,0.1317688901,0.01497386804,5297,0.04617530401,0.09234980299,0.01049438728,0,0,0,0,2649,0.02309201064,0.04618361868,0.005248184235,56974,0.4966569324,0.9933052059,0.1128765755,3201,0.02790393584,0.05580738519,0.0063418036,114715,1,1.999982566,0.2272727273,0,1,0,0,1,0,1,570
59514,136882,482063,2.299996639,8.099993279,3.521741354,1035,0.01739086601,0.007561257141,0.002147022277,10909,0.1833014081,0.07969638082,0.02262982224,2941,0.04941694391,0.02148565918,0.006100862335,0,0,0,0,940,0.01579460295,0.006867228708,0.0019499526,19359,0.3252848069,0.1414283836,0.04015865146,3044,0.05114762913,0.02223813211,0.006314527354,0,0,0,0,2422,0.04069630675,0.01769407227,0.00502423957,13032,0.2189736869,0.09520608992,0.02703381093,5832,0.09799374937,0.04260604024,0.01209800379,59514,1,0.434783244,0.1234568926,1,1,0,0,1,1,0,561
73060,862108,29224,11.8,0.4,0.03389830508,3759,0.0514508623,0.004360242568,0.1286271558,0,0,0,0,8010,0.1096359157,0.009291179295,0.2740897892,0,0,0,0,604,0.008267177662,0.0007006082765,0.02066794416,9873,0.1351355051,0.01145216145,0.3378387627,6860,0.09389542842,0.007957239696,0.234738571,16815,0.2301532987,0.01950451684,0.5753832466,407,0.005570763756,0.0004720986234,0.01392690939,22988,0.3146454969,0.02666487261,0.7866137421,3744,0.0512455516,0.004342843356,0.128113879,73060,1,0.08474576271,2.5,1,1,0,0,1,0,0,655
99921,228390,656622,2.285705708,6.571411415,2.875003284,3102,0.03104452517,0.01358203074,0.004724179208,0,0,0,0,12542,0.1255191601,0.05491483865,0.01910079163,0,0,0,0,0,0,0,0,13333,0.133435414,0.05837821271,0.0203054421,2735,0.02737162358,0.01197513026,0.004165257941,0,0,0,0,5509,0.05513355551,0.02412102106,0.008389910786,27504,0.2752574534,0.1204255878,0.04188711313,6647,0.06652255282,0.02910372608,0.0101230236,71372,0.7142842846,0.3125005473,0.1086957184,0,1,0,0,1,0,0,621
76768,179126,588558,2.333342018,7.666710088,3.285720666,3378,0.04400270946,0.01885823387,0.005739451337,3198,0.04165798249,0.01785335462,0.005433619117,12221,0.159193935,0.06822571821,0.0207643087,0,0,0,0,6797,0.08853949562,0.0379453569,0.01154856446,12318,0.1604574823,0.06876723647,0.02092911829,1547,0.02015162568,0.008636378862,0.002628458028,0,0,0,0,5308,0.06914339308,0.02963277246,0.009018652367,0,0,0,0,6412,0.08352438516,0.03579603184,0.01089442332,51179,0.6666710088,0.2857150832,0.08695659561,1,1,0,0,1,0,0,564
0,1903,27190,2.480770259,4.600004065,14.28796637,0,0.04616133749,0,0,0,0,0,0,0,0.1370545944,0,0,0,0,0,0,0,0,0,0,911,0.130729453,0.478717814,0.03350496506,104,0.03754747082,0.05465055176,0.003824935638,1263,0,0.6636889122,0.04645090107,0,0.02503047973,0,0,0,0.2986742888,0,0,441,0.05240791526,0.2317393589,0.01621919823,2719,0.9090930636,1.428796637,0.1,0,1,0,0,1,0,0,672
233016,332880,665760,1.428571429,2.857142857,2,10727,0.04603546538,0.03222482576,0.01611241288,5129,0.02201136403,0.01540795482,0.007703977409,19496,0.0836680743,0.05856765201,0.029283826,0,0,0,0,8190,0.03514780101,0.02460346071,0.01230173035,20261,0.08695111065,0.06086577746,0.03043288873,7148,0.03067600508,0.02147320356,0.01073660178,0,0,0,0,8532,0.03661551138,0.02563085797,0.01281542898,76671,0.329037491,0.2303262437,0.1151631218,10286,0.04414289148,0.03090002403,0.01545001202,166440,0.7142857143,0.5,0.25,1,1,0,0,1,0,0,633
398023,995058,2089622,2.500001256,5.250003141,2.100000201,22288,0.05599676401,0.02239869435,0.01066604391,0,0,0,0,40610,0.1020292797,0.04081169138,0.01943413689,0,0,0,0,0,0,0,0,38561,0.096881336,0.03875251493,0.01845357677,15914,0.03998261407,0.01599303759,0.007615731458,50270,0.126299234,0.0505196682,0.02405698255,14238,0.03577180213,0.01430871366,0.006813672521,131146,0.3294935217,0.1317973425,0.06276063326,18659,0.04687920045,0.01875167076,0.008929366172,331686,0.8333337521,0.3333333333,0.1587301435,0,1,1,0,1,0,0,657
77055,107877,130994,1.4,1.700006489,1.214290349,6800,0.08824865356,0.06303475254,0.05191077454,0,0,0,0,20992,0.2724287846,0.194591989,0.1602516146,0,0,0,0,6263,0.08127960548,0.05805686105,0.04781135014,3891,0.05049639868,0.0360688562,0.02970365055,635,0.008240866913,0.005886333509,0.004847550269,10795,0.1400947375,0.1000676697,0.08240835458,1562,0.02027123483,0.01447945345,0.01192421027,24246,0.3146583609,0.2247559721,0.185092447,1871,0.02428135747,0.01734382677,0.01428309694,77055,1,0.7142857143,0.5882330488,1,1,0,1,1,0,1,575
263334,614446,719780,2.333333333,2.733334852,1.171429222,11400,0.04329102964,0.01855329842,0.01583817278,4727,0.01795058747,0.007693108914,0.006567284448,17912,0.06802008096,0.02915146327,0.02488538164,0,0,0,0,0,0,0,0,22581,0.08575041582,0.03675017821,0.03137208592,8826,0.03351637084,0.01436415893,0.01226208008,25388,0.09640988251,0.04131852107,0.03527188863,7191,0.0273075258,0.01170322534,0.009990552669,68123,0.2586942818,0.1108689779,0.09464419684,9408,0.03572649183,0.01531135364,0.01307066048,175556,0.6666666667,0.2857142857,0.2439023035,0,1,0,0,1,0,0,647
127988,477047,1733660,3.72727912,13.54548864,3.634149256,9752,0.07619464325,0.0204424302,0.005625093732,0,0,0,0,15255,0.1191908616,0.03197798121,0.008799303208,0,0,0,0,0,0,0,0,16676,0.130293465,0.03495672334,0.009618956427,7726,0.06036503422,0.01619546921,0.00445646782,0,0,0,0,6699,0.05234084445,0.0140426415,0.003864079462,52198,0.4078351095,0.1094189881,0.03010855646,8047,0.06287308185,0.01686835888,0.004641625232,116353,0.90909304,0.2439025924,0.06711408235,0,1,0,0,1,0,0,522
50906,86540,330889,1.699996071,6.5,3.823538248,3930,0.07720111578,0.045412526,0.01187709474,5102,0.1002239422,0.05895539635,0.01541906803,15576,0.30597572,0.1799861336,0.04707318769,0,0,0,0,0,0,0,0,5635,0.1106942207,0.06511439797,0.01702988011,1400,0.02750166974,0.01617749018,0.004231026114,14599,0.2867834833,0.1686965565,0.04412053589,2114,0.04152752131,0.02442801017,0.006388849433,0,0,0,0,2550,0.05009232703,0.02946614282,0.007706511851,50906,1,0.5882366536,0.1538461538,0,1,1,0,1,0,0,600
12004,106836,4802,8.900033322,0.4000333222,0.04494739601,326,0.02715761413,0.003051405893,0.06788837984,0,0,0,0,2947,0.2455014995,0.02758433487,0.6137026239,0,0,0,0,0,0,0,0,1950,0.1624458514,0.01825227451,0.4060807997,711,0.05923025658,0.006655060092,0.148063307,4856,0.4045318227,0.04545284361,1.011245314,132,0.01099633456,0.001235538583,0.02748854644,0,0,0,0,1082,0.09013662113,0.01012767232,0.2253227822,12004,1,0.1123591299,2.499791753,0,1,0,0,1,0,1,599
33308,233156,105980,7,3.181818182,0.4545454545,1980,0.05944517834,0.008492168334,0.01868277033,0,0,0,0,2596,0.07793923382,0.01113417626,0.02449518777,0,0,0,0,0,0,0,0,16116,0.4838477243,0.06912110347,0.1520664276,2217,0.06656058605,0.009508655149,0.02091904133,0,0,0,0,2160,0.06484928546,0.009264183637,0.020381204,0,0,0,0,5211,0.1564489012,0.02234984302,0.04916965465,30280,0.9090909091,0.1298701299,0.2857142857,0,1,0,0,1,1,0,663
48768,764037,10837,15.66676919,0.2222153871,0.01418386806,1039,0.02130495407,0.001359881786,0.09587524223,0,0,0,0,10675,0.2188935367,0.01397183644,0.9850512134,0,0,0,0,0,0,0,0,9503,0.1948613845,0.01243787932,0.876903202,8726,0.1789288058,0.01142091286,0.8052043924,0,0,0,0,420,0.008612204724,0.0005497115977,0.03875611332,20264,0.4155183727,0.02652227575,1.869890191,3560,0.07299868766,0.004659460209,0.3285041986,54187,1.111117946,0.07092195797,5.000184553,0,1,0,0,1,0,0,655
11645,3494,22126,0.3000429369,1.900042937,6.33257012,348,0.02988407042,0.09959931311,0.01572810268,0,0,0,0,3271,0.2808930872,0.9361763022,0.1478351261,0,0,0,0,0,0,0,0,3499,0.3004723057,1.001431025,0.1581397451,305,0.0261914985,0.08729250143,0.0137846877,3225,0.2769428939,0.9230108758,0.145756124,0,0,0,0,0,0,0,0,997,0.08561614427,0.285346308,0.04506011028,11645,1,3.332856325,0.5263038959,0,1,0,0,1,0,0,610
131299,131299,1432356,1,10.90911583,10.90911583,8523,0.0649129087,0.0649129087,0.005950336369,0,0,0,0,17636,0.1343193779,0.1343193779,0.01231258151,0,0,0,0,0,0,0,0,16511,0.1257511481,0.1257511481,0.01152716224,10563,0.08044996535,0.08044996535,0.007374563307,0,0,0,0,6658,0.0507086878,0.0507086878,0.004648285761,51450,0.3918537079,0.3918537079,0.03591984116,8022,0.06109719038,0.06109719038,0.005600562989,119363,0.9090929862,0.9090929862,0.08333333333,0,1,0,0,1,0,0,536
188257,363066,430301,1.928565737,2.285710492,1.185186715,10162,0.0539794005,0.02798940138,0.02361602692,7004,0.03720445986,0.01929125834,0.01627697821,26248,0.1394264224,0.07229539533,0.06099916105,0,0,0,0,0,0,0,0,23624,0.1254880297,0.06506805925,0.05490110411,6183,0.03284340025,0.01702996149,0.01436901146,37575,0.1995941718,0.1034935797,0.08732259511,9678,0.05140844696,0.02665631042,0.02249123288,0,0,0,0,13995,0.07433986518,0.03854671052,0.03252374501,134469,0.7142841966,0.3703706764,0.3124998548,0,1,1,1,1,0,1,637
288302,967871,2924206,3.357142857,10.14285714,3.021276596,11647,0.04039860979,0.01203362845,0.003982961529,6641,0.02303487315,0.006861451578,0.002271043832,24885,0.08631573836,0.025711071,0.008510002373,0,0,0,0,14471,0.0501938939,0.01495137265,0.004948693765,30885,0.1071272485,0.03191024424,0.0105618414,5175,0.01794992751,0.005346786917,0.001769711163,35581,0.1234157238,0.03676213049,0.01216774742,10993,0.03813015518,0.01135791857,0.003759311075,52492,0.1820729652,0.05423450026,0.01795085572,13160,0.04564657893,0.0135968533,0.004500366937,205930,0.7142857143,0.2127659574,0.07042253521,1,1,1,1,1,0,0,528
202452,364414,1376674,1.800001976,6.800001976,3.777774729,6576,0.03248177346,0.01804540989,0.004776730003,3849,0.01901191394,0.01056216281,0.002795868884,20890,0.1031849525,0.05732491068,0.01517425331,0,0,0,0,7430,0.0367000573,0.02038889834,0.005397065681,17943,0.08862841562,0.04923795463,0.01303358675,5244,0.02590243613,0.0143902265,0.003809180677,0,0,0,0,6401,0.03161737103,0.01756518685,0.004649612036,58947,0.2911653133,0.1617583298,0.04281841598,7688,0.03797443345,0.02109688431,0.005584473884,134968,0.6666666667,0.3703699638,0.0980391872,1,1,1,0,1,0,1,527
80891,889801,64713,11,0.8000024725,0.0727274975,1686,0.02084286262,0.001894805693,0.02605349775,0,0,0,0,9687,0.1197537427,0.01088670388,0.1496917157,0,0,0,0,0,0,0,0,12751,0.157631875,0.01433017045,0.1970392348,14746,0.1822946929,0.01657224481,0.2278676618,0,0,0,0,528,0.006527302172,0.0005933911066,0.008159102499,37065,0.4582091951,0.04165538137,0.5727597237,4428,0.05474032958,0.004976393598,0.0684252005,80891,1,0.09090909091,1.249996137,0,1,0,0,1,0,0,607
21411,267638,38540,12.50002335,1.800009341,0.1440004783,638,0.0297977675,0.002383816947,0.01655422937,0,0,0,0,3817,0.1782728504,0.01426180139,0.09903995848,0,0,0,0,200,0.009340992948,0.0007472780397,0.005189413596,3534,0.1650553454,0.01320440296,0.09169693825,3247,0.1516510205,0.01213205898,0.08425012974,0,0,0,0,156,0.007285974499,0.000582876871,0.004047742605,8491,0.3965718556,0.03172568918,0.2203165542,1328,0.06202419317,0.004961926184,0.03445770628,21411,1,0.07999985054,0.5555526725,1,1,0,0,1,0,0,643
